,id,title,author,authoryearofbirth,avg_speed,normalized_volume,cirtuitous,genre_war,genre_biography,genre_romance,genre_drama,genre_fantasy,genre_family,genre_science,genre_action,genre_thriller,genre_western,genre_horror,genre_mystery,genre_crime,genre_history,genre_periodicals,genre_christian,genre_other,log_N_tokens,log_downloads
5583,PG6056,The Desired Woman,"Harben, Will N. (Will Nathaniel)",1858.0,0.071313694,0.8134111425174657,32.365498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.8088807200738,4.955827057601261
5584,PG6058,Bricks Without Straw: A Novel,"Tourgée, Albion Winegar",1838.0,0.13132755,0.8690094932630622,20.880188,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.165182940384272,3.688879454113936
5585,PG60593,The Cinder Buggy: A Fable in Iron and Steel,"Garrett, Garet",1878.0,0.08233268,0.7521847711673636,26.498446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.548167118308434,3.713572066704308
5586,PG605,Pellucidar,"Burroughs, Edgar Rice",1875.0,0.076514356,0.6308820940735266,14.722062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.089102884825811,5.3471075307174685
5587,PG60601,The Flame,"D'Annunzio, Gabriele",1863.0,0.072886966,0.7055744572055933,12.502673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.550635422121516,4.6443908991413725
5588,PG60613,Lover and Husband: A Novel,"Molesworth, Mrs.",1839.0,0.07565999,0.8314912066389918,61.055103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.286679809253032,4.07753744390572
5589,PG60625,Uncle Wiggily's Story Book,"Garis, Howard Roger",1873.0,0.09081625,0.639173283123336,12.407682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.238909583282265,4.962844630259907
5590,PG60627,The Village in the Jungle,"Woolf, Leonard",1880.0,0.09222893,0.7017811005519138,9.798571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.307584994170686,4.844187086458591
5591,PG60632,"The Fortunate Island, and Other Stories","Clark, Charles Heber",1841.0,0.081331015,0.708146604394654,18.225243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.363938098933184,3.610917912644224
5592,PG6065,The Perils of Pauline,"Goddard, Charles",1879.0,0.07983234,0.690966529669695,20.349262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.459851639008296,4.07753744390572
5593,PG6066,King--of the Khyber Rifles: A Romance of Adventure,"Mundy, Talbot",1879.0,0.07282931,0.8027147049343716,44.34199,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.74847178300148,5.676753802268282
5594,PG6067,"The Pony Rider Boys in the Rockies; Or, The Secret of the Lost Claim","Patchin, Frank Gee",1861.0,0.07367685,0.5904753864945774,16.33617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.034292711693084,3.8918202981106265
5595,PG60685,Downstream,"Siwertz, Sigfrid",1882.0,0.074040264,0.7793525959571084,26.634073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.899785228752824,3.49650756146648
5596,PG6068,"The Pony Rider Boys in Montana; Or, The Mystery of the Old Custer Trail","Patchin, Frank Gee",1861.0,0.07776005,0.5440475395215967,15.649251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.031755726111747,3.912023005428146
5597,PG60719,The Lonely Warrior,"Washburn, Claude C. (Claude Carlos)",1883.0,0.07336398,0.8235914261490472,20.700235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.771227644175296,4.477336814478207
5598,PG60741,Jenny: A Novel,"Undset, Sigrid",1882.0,0.090491965,0.7715844713211611,27.037828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.668047101837528,4.356708826689592
5599,PG60751,"Baboe Dalima; or, The Opium Fiend","Perelaer, M. T. H. (Michael Theophile Hubert)",1831.0,0.085416414,0.8819694413866213,69.747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.50907673407974,3.555348061489413
5600,PG6075,Miss Gibbie Gault,"Bosher, Kate Langley",1865.0,0.08460503,0.7508028751477509,19.519884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.474828919703384,3.970291913552122
5601,PG60780,"Silas X. Floyd's Short Stories for Colored People Both Old and Young: Entertaining, Uplifting, Interesting","Floyd, Silas Xavier",1869.0,0.103606135,0.5847918711804104,9.866162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.045845557481588,3.871201010907891
5602,PG60792,Adam & Eve & Pinch Me,"Coppard, A. E. (Alfred Edgar)",1878.0,0.08548422,0.7017947311328951,15.2240305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.374387273506388,4.174387269895637
5603,PG60802,Colin,"Benson, E. F. (Edward Frederic)",1867.0,0.07642733,0.8146458409692053,36.413406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.814931951376826,4.158883083359672
5604,PG60813,"Our Young Aeroplane Scouts in France and Belgium: Or, Saving the Fortunes of the Trouvilles","Porter, Horace",1863.0,0.07307055,0.6091733678570538,20.297474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.087390293808127,3.1354942159291497
5605,PG60838,The Rod and Gun Club,"Castlemon, Harry",1842.0,0.07920538,0.7013599747685759,12.693515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.411291331053215,3.58351893845611
5606,PG60860,The Crystal Sceptre: A Story of Adventure,"Mighels, Philip Verrill",1869.0,0.080001116,0.6837392747515869,11.284557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.461105716240432,3.80666248977032
5607,PG60885,The Fair Rewards,"Beer, Thomas",1889.0,0.0621895,0.5814988253747542,13.139052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.24640457368645,3.5263605246161616
5608,PG60890,The Sportsman's Club in the Saddle,"Castlemon, Harry",1842.0,0.07356195,0.529286837923312,10.591758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.253856764162524,3.6375861597263857
5609,PG60899,Mary Jane Married: Tales of a Village Inn,"Sims, George R.",1847.0,0.08577956,0.8014034863775925,18.29368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.843652658963146,3.1354942159291497
5610,PG6091,Senator North,"Atherton, Gertrude Franklin Horn",1857.0,0.06729393,0.7550726107180715,38.24511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.699736927037035,4.158883083359672
5611,PG60926,Captains of Harley: A School Story,"Cleaver, Hylton",1891.0,0.07752346,0.7753865072909444,12.073641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.476458556613569,3.8501476017100575
5612,PG60950,Footlights,"Weiman, Rita",1889.0,0.067672044,0.7286508674227935,24.34057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.521111864773728,3.713572066704308
5613,PG60967,A Change in the Cabinet,"Belloc, Hilaire",1870.0,0.07243311,0.7057469305685955,28.427063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.368073088290748,3.4011973816621555
5614,PG60970,Ben Bruce: Scenes in the Life of a Bowery Newsboy,"Alger, Horatio, Jr.",1832.0,0.083168715,0.5373133344520826,7.7391515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.188938956226457,3.9889840465642745
5615,PG60983,The Queen of Farrandale: A Novel,"Burnham, Clara Louise",1854.0,0.06727543,0.6633234636812585,9.513847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.260211486346904,3.58351893845611
5616,PG60984,The Sportsman's Club Afloat,"Castlemon, Harry",1842.0,0.07280239,0.6202148339616164,17.604101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.153661458012774,3.367295829986474
5617,PG6100,Pollyanna Grows Up,"Porter, Eleanor H. (Eleanor Hodgman)",1868.0,0.08129943,0.5804122953752375,12.365406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.511794826038855,5.056245805348308
5618,PG61014,Zarah the Cruel,"Conquest, Joan",1883.0,0.075990036,0.7617242992568425,27.211885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.688037764068469,3.4011973816621555
5619,PG61016,"The Black Dog, and Other Stories","Coppard, A. E. (Alfred Edgar)",1878.0,0.087419845,0.7068072074940954,22.100195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.437048236297132,3.970291913552122
5620,PG61017,Tales of a Vanishing River,"Reed, Earl H. (Earl Howell)",1863.0,0.09583698,0.4677991773298221,13.88979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.13964193022272,4.02535169073515
5621,PG61028,The Perfect World: A romance of strange people and strange places,"Scrymsour, Ella M.",1888.0,0.08385593,0.8105596282396957,16.975183,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.702479140170814,3.8501476017100575
5622,PG61041,"Aleph, the Chaldean; or, the Messiah as Seen from Alexandria","Burr, E. F. (Enoch Fitch)",1818.0,0.08613986,0.7973489757267676,39.959076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.743139958148294,3.8918202981106265
5623,PG6105,Their Yesterdays,"Wright, Harold Bell",1872.0,0.09019334,0.6538378479994271,23.954018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.267983546194609,3.8501476017100575
5624,PG6106,Definitions: Essays in Contemporary Criticism [First Series],"Canby, Henry Seidel",1878.0,0.06645776,0.6663204797866852,31.309385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.325691863815251,3.9318256327243257
5625,PG61082,Neddie and Beckie Stubtail (Two Nice Bears): Bedtime Stories,"Garis, Howard Roger",1873.0,0.095506355,0.5542643089013604,11.96727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.059298994955046,3.58351893845611
5626,PG61109,The Desire of Life,"Serao, Matilde",1856.0,0.08432101,0.814585290881658,21.97919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.660776342648958,3.367295829986474
5627,PG6113,A Day of Fate,"Roe, Edward Payson",1838.0,0.06812246,0.8037514705979176,23.98309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.808010070938751,4.189654742026425
5628,PG61149,"Further E. K. Means: Is This a Title? It Is Not. It Is the Name of a Writer of Negro Stories, Who Has Made Himself So Completely the Writer of Negro Stories That This Third Book, Like the First and Second, Needs No Title","Means, E. K. (Eldred Kurtz)",1878.0,0.07890277,0.7608442128828623,21.202923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.494985501837563,3.367295829986474
5629,PG61168,The Man in the Brown Suit,"Christie, Agatha",1890.0,0.07236585,0.7033618211586855,25.75948,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.458712121913573,7.186144304522325
5630,PG61174,"Dick Merriwell's Day; Or, Iron Nerve","Standish, Burt L.",1866.0,0.09821601,0.7914759180669716,5.1633515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.458236939619429,3.1354942159291497
5631,PG61183,Weeds,"Baroja, Pío",1872.0,0.08527975,0.7330680732009432,17.212626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.457296469209266,3.951243718581428
5632,PG611,Prester John,"Buchan, John",1875.0,0.08041567,0.6302841189374151,16.912085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.39289114707861,4.6443908991413725
5633,PG61208,"Sydney Lisle, the Heiress of St. Quentin","Moore, Dorothea",1880.0,0.077462025,0.6066755987014416,8.812048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.173360450638768,4.127134385045092
5634,PG6120,Soldiers Three,"Kipling, Rudyard",1865.0,0.09162085,0.7446169284813563,20.174202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.677227304139558,5.3981627015177525
5635,PG61221,A passage to India,"Forster, E. M. (Edward Morgan)",1879.0,0.062991016,0.7903597564223058,32.733837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.749427394527324,7.377133712833954
5636,PG61224,"Spanish John: Being a Memoir, Now First Published in Complete Form, of the Early Life and Adventures of Colonel John McDonell, Known as ""Spanish John,"" When a Lieutenant in the Company of St. James of the Regiment Irlandia, in the Service of the King of Spain Operating in Italy","McLennan, William",1856.0,0.079296984,0.5029823520037825,13.776399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.063132223012522,2.9444389791664403
5637,PG61226,The Ark of 1803: A Story of Louisiana Purchase Times,"Stephens, C. A. (Charles Asbury)",1844.0,0.08455511,0.6344649595024073,10.659858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.023975481721678,3.9889840465642745
5638,PG61235,Peter and Alexis: The Romance of Peter the Great,"Merezhkovsky, Dmitry Sergeyevich",1865.0,0.0804679,0.8486962875322227,35.14712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.316154995760286,4.189654742026425
5639,PG61236,Emily of New Moon,"Montgomery, L. M. (Lucy Maud)",1874.0,0.085729145,0.8289605509647741,20.818811,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.851573903374282,6.484635235635252
5640,PG61246,The Prisoners of Hartling,"Beresford, J. D. (John Davys)",1873.0,0.065110244,0.7456363790913082,20.739006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.351464798843605,4.262679877041316
5641,PG61247,Attila and His Conquerors: A Story of the Days of St. Patrick and St. Leo the Great,"Charles, Elizabeth Rundle",1828.0,0.08380731,0.6979832174224677,11.103393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.434661174974105,3.6375861597263857
5642,PG61262,Poirot Investigates,"Christie, Agatha",1890.0,0.073407315,0.5633167228377123,16.326082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.121540761070069,7.593877844605118
5643,PG61280,"The Young Pilgrim: A Tale Illustrative of ""The Pilgrim's Progress""",A. L. O. E.,1821.0,0.08181901,0.5441973284759366,6.7034354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.182224542232218,3.295836866004329
5644,PG61329,Timber-Wolf,"Gregory, Jackson",1882.0,0.07147784,0.8126212852182904,34.59501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.717391675615708,3.6375861597263857
5645,PG6133,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar","Leblanc, Maurice",1864.0,0.06999017,0.6127880937173016,16.137026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.121851308597426,7.6586995582682995
5646,PG61344,The Happy Isles,"King, Basil",1859.0,0.074976504,0.8363456048360942,43.968533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.946187305987856,3.610917912644224
5647,PG61349,"Frank Merriwell, Jr., in Arizona; or, Clearing a Rival's Record","Standish, Burt L.",1866.0,0.10283067,0.7275525371807892,6.1243978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.611004535129863,2.5649493574615367
5648,PG61360,Witch of the Glens,"Watson, Sally",1924.0,0.07550674,0.5159511192900451,7.1996903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.22842499252388,3.6375861597263857
5649,PG61378,Joyce,"Oliphant, Mrs. (Margaret)",1828.0,0.08619251,0.8945955191514903,12.107153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.50162243615748,3.6635616461296463
5650,PG61385,The Last Chance: A Tale of the Golden West,"Boldrewood, Rolf",1826.0,0.07277801,0.8156774613481403,36.387253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.872500200446575,3.871201010907891
5651,PG61395,Streets of Night,"Dos Passos, John",1896.0,0.0739164,0.644053552355449,20.788996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.246104283185776,4.04305126783455
5652,PG61426,Joan and Peter: The story of an education,"Wells, H. G. (Herbert George)",1866.0,0.07970958,0.8943215541036851,45.45883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.451595892801638,4.127134385045092
5653,PG61427,Marooned in the Forest: The Story of a Primitive Fight for Life,"Verrill, A. Hyatt (Alpheus Hyatt)",1871.0,0.07385227,0.5677787082158773,13.87566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.956369989498064,3.4657359027997265
5654,PG61429,The Heart of a Dog,"Terhune, Albert Payson",1872.0,0.08625498,0.5228529424539469,22.004044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.188537913510032,4.23410650459726
5655,PG6142,A Girl of the People,"Meade, L. T.",1854.0,0.07933464,0.5925921605792147,21.010525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.201824634896877,4.007333185232471
5656,PG61466,"The Queen's Quair; or, The Six Years' Tragedy","Hewlett, Maurice",1861.0,0.07789826,0.8789077342977121,30.130247,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.334861560363091,4.30406509320417
5657,PG61484,Nicolette: a tale of old Provence,"Orczy, Emmuska Orczy, Baroness",1865.0,0.08450064,0.5702630431463589,12.054362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.206875735160262,3.258096538021482
5658,PG61486,The Steel Horse: The Rambles of a Bicycle,"Castlemon, Harry",1842.0,0.0770007,0.7089855592589218,17.317675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.480484914477888,2.995732273553991
5659,PG6149,"The Boy Aviators' Treasure Quest; Or, The Golden Galleon","Goldfrap, John Henry",1879.0,0.08267398,0.6035071206113023,10.624136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.056730061855353,3.737669618283368
5660,PG61507,Ukridge,"Wodehouse, P. G. (Pelham Grenville)",1881.0,0.06559114,0.7639622893476465,16.345922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.470351937411166,4.61512051684126
5661,PG61513,"The Phantom Death, etc.","Russell, William Clark",1844.0,0.07925049,0.7440342844861499,15.905007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.347331223308466,3.970291913552122
5662,PG61522,"The £1,000,000 bank-note, and other new stories","Twain, Mark",1835.0,0.084051125,0.7083199666253668,11.59864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.26899229944846,5.883322388488279
5663,PG61523,The Moth Decides: A Novel,"Jewell, Edward Alden",1888.0,0.06729537,0.677187282466945,21.256954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.21657930077165,2.995732273553991
5664,PG61530,Outland,"Austin, Mary",1868.0,0.074851625,0.6306245076316416,13.187139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.145680569681762,3.688879454113936
5665,PG61535,"Frank Merriwell in Maine; Or, The Lure of 'Way Down East","Standish, Burt L.",1866.0,0.09397088,0.6155129297794389,5.4118276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.088613872315683,3.6375861597263857
5666,PG61549,Knock at a Venture,"Phillpotts, Eden",1862.0,0.079095356,0.6779723081470829,14.810062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.403556927914863,3.091042453358316
5667,PG61558,"Frank Merriwell's Strong Arm; Or, Saving an Enemy","Standish, Burt L.",1866.0,0.08947767,0.6746293932073807,5.8970213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.35192303206883,3.332204510175204
5668,PG61582,Flaming Youth,"Adams, Samuel Hopkins",1871.0,0.07097228,0.6726197451353709,28.666311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.658574392818574,4.07753744390572
5669,PG61608,Samantha on the Race Problem,"Holley, Marietta",1836.0,0.08830707,0.7648215940610724,10.893071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.581359513678144,3.58351893845611
5670,PG61620,The mark of Zorro,"McCulley, Johnston",1883.0,0.07845731,0.6303177711654697,9.544948,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.34701254711029,5.676753802268282
5671,PG61630,Lantern Marsh,"Cornell, Beaumont Sandfield",1892.0,0.07165016,0.7852888469214935,17.943108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.73935162263209,3.4339872044851463
5672,PG61668,Stories of Intellect,"Davis, Rebecca Harding",1831.0,0.09020853,0.5889642464828192,15.849242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.109593080988317,5.159055299214529
5673,PG61673,Partners Three,"Barbour, Ralph Henry",1870.0,0.08983413,0.580211160458448,11.345352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.258110631699552,4.219507705176107
5674,PG61686,So Big,"Ferber, Edna",1885.0,0.07237348,0.6977568273552641,32.72297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.64357646323901,5.37989735354046
5675,PG61701,O. Henry Encore,"Henry, O.",1862.0,0.093612984,0.6963962722571625,11.262699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.20971003889046,4.174387269895637
5676,PG61740,"Lolóma, or two years in cannibal-land: A story of old Fiji","Britton, Henry",1843.0,0.083878964,0.6196376757446175,12.880258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.310723597862848,3.713572066704308
5677,PG61750,Round the Galley Fire,"Russell, William Clark",1844.0,0.08621952,0.7852000648879338,25.04937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.611312723888853,3.8501476017100575
5678,PG61754,The Masterfolk: Wherein is Attempted the Unravelling of the Strange Affair of my Lord Wyntwarde of Cavil and Miss Betty Modeyne,"MacFall, Haldane",1860.0,0.080124155,0.8768262965935182,15.695123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.241294991239934,4.262679877041316
5679,PG61767,"Winged Arrow's Medicine; Or, The Massacre at Fort Phil Kearney","Castlemon, Harry",1842.0,0.076415785,0.5777542955946924,7.631452,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.98607208012704,3.58351893845611
5680,PG61782,A Poor Gentleman,"Oliphant, Mrs. (Margaret)",1828.0,0.07406874,0.8635143494908599,43.765778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.185058384502211,3.49650756146648
5681,PG61804,Sheer Off: A Tale,A. L. O. E.,1821.0,0.07640331,0.683268229677984,10.301173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.394468452242316,3.49650756146648
5682,PG61829,Peggy from Kerry,"Meade, L. T.",1854.0,0.0830226,0.7915736914694066,17.441708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.749632613401866,3.6375861597263857
5683,PG61830,"Dick Merriwell's Assurance; Or, In His Brother's Footsteps","Standish, Burt L.",1866.0,0.094899625,0.7412966732514098,8.23765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.473862339399371,2.833213344056216
5684,PG61837,Tarzan and the Ant Men,"Burroughs, Edgar Rice",1875.0,0.07627639,0.7214060966482355,24.23278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.41859280723549,4.553876891600541
5685,PG61840,The Running Fight,"Osborne, William Hamilton",1873.0,0.06989749,0.7261465789397162,18.770079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.51728594424719,3.80666248977032
5686,PG61853,"Frank Merriwell's False Friend; Or, An Investment in Human Nature","Standish, Burt L.",1866.0,0.09354276,0.6939181808348793,6.3613667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.39289114707861,3.688879454113936
5687,PG61857,Bashful Fifteen,"Meade, L. T.",1854.0,0.076778874,0.7780448516372196,12.858325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.613684409620816,3.4011973816621555
5688,PG61865,The Master of Man: The Story of a Sin,"Caine, Hall, Sir",1853.0,0.08300773,0.8690960697719081,19.728123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.314873237335163,3.4657359027997265
5689,PG61878,The Manor School,"Meade, L. T.",1854.0,0.07460042,0.8104746504127435,14.539587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.72345377771685,3.367295829986474
5690,PG61899,The Pirate Submarine,"Westerman, Percy F. (Percy Francis)",1876.0,0.08082584,0.6563160656835935,12.655991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.375672871543852,4.189654742026425
5691,PG61932,Come and Find Me,"Robins, Elizabeth",1862.0,0.080752194,0.8397044796092089,35.87616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.10820068717141,4.31748811353631
5692,PG61963,We,"Zamiatin, Evgenii Ivanovich",1884.0,0.074060164,0.629978994311428,5.5943947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.278708327187395,7.725771441587952
5693,PG61969,Prince Dusty: A Story of the Oil Regions,"Munroe, Kirk",1850.0,0.09171216,0.5740658621068223,7.4278126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.13286491108379,3.295836866004329
5694,PG61984,Sylvia: A Novel,"Sinclair, Upton",1878.0,0.07271788,0.7515845595443813,30.443209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.714003350246626,3.555348061489413
5695,PG61987,Virginia's Adventure Club,"North, Grace May",1876.0,0.07529172,0.6454530753009681,23.994337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.16547923373083,3.6635616461296463
5696,PG61995,A Girl of High Adventure,"Meade, L. T.",1854.0,0.079226,0.7157498449899777,14.067213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.572768605038744,2.6390573296152584
5697,PG619,The Warden,"Trollope, Anthony",1815.0,0.076520205,0.7139596567883334,13.730505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.35581541051032,5.730099782973574
5698,PG62027,Keeping His Course,"Barbour, Ralph Henry",1870.0,0.094110616,0.6268499744590609,12.290891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.203760955130967,3.58351893845611
5699,PG62028,The Soul of Ann Rutledge: Abraham Lincoln's Romance,"Babcock, Bernie",1868.0,0.09071093,0.6418795408013634,10.606221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.213278767669904,3.218875824868201
5700,PG62036,The Unforgiving Offender,"Scott, John Reed",1869.0,0.07327226,0.7820039460121787,14.526804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.652722189349182,3.871201010907891
5701,PG62072,"Frank Merriwell's Marriage; Or, Inza's Happiest Day","Standish, Burt L.",1866.0,0.09971462,0.7504123363283447,4.956417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.46609587761343,3.737669618283368
5702,PG62123,The Sworn Brothers: A Tale of the Early Days of Iceland,"Gunnarsson, Gunnar",1889.0,0.0798946,0.7634080040334759,25.449385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.587717488821516,3.8501476017100575
5703,PG62129,A History of Story-telling: Studies in the development of narrative,"Ransome, Arthur",1884.0,0.10180636,0.650622323266568,4.898763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.281825343939564,4.23410650459726
